movie_id,title,director,release_date,duration
1710,School Life,"Grand Corps Malade, Mehdi Idir",4/10/2020,112
1711,The Main Event,Jay Karas,4/10/2020,103
1712,Tigertail,Alan Yang,4/10/2020,91
1713,Born Beautiful,Perci Intalan,4/8/2020,96
1714,The Last Airbender,M. Night Shyamalan,4/8/2020,104
1715,Tiffany Haddish: She Ready! From the Hood To Hollywood!,Chris Robinson,4/7/2020,66
1716,Mine 9,Eddie Mensore,4/6/2020,83
1717,The Florida Project,Sean Baker,4/6/2020,111
1718,Dark Light,Padraig Reynolds,4/5/2020,90
1719,The Killing of a Sacred Deer,Yorgos Lanthimos,4/5/2020,121
1720,Angel Has Fallen,Ric Roman Waugh,4/4/2020,121
1721,Coffee & Kareem,Michael Dowse,4/3/2020,88
1722,Money Heist: The Phenomenon,"Pablo Lejarreta, Luis Alfaro",4/3/2020,57
1723,The Death of Stalin,Armando Iannucci,4/3/2020,107
1724,Sol Levante,Akira Saitoh,4/2/2020,5
1725,Violet Evergarden: Eternity and the Auto Memory Doll,Haruka Fujita,4/2/2020,91
1726,Agneepath,Mukul Anand,4/1/2020,174
1727,Brothers,Karan Malhotra,4/1/2020,155
1728,Chhota Bheem and the Curse of Damyaan,Rajiv Chilaka,4/1/2020,87
1729,David Batra: Elefanten i rummet,"David Batra, Jon Rudberg",4/1/2020,77
1730,Dostana,Tarun Mansukhani,4/1/2020,142
1731,Duniya,Ramesh Talwar,4/1/2020,170
1732,Duplicate,Mahesh Bhatt,4/1/2020,165
1733,Friendship,Raj Khosla,4/1/2020,161
1734,Gori Tere Pyaar Mein,Punit Malhotra,4/1/2020,144
1735,Gumrah,Mahesh Bhatt,4/1/2020,149
1736,Hasee Toh Phasee,Vinil Mathew,4/1/2020,135
1737,Humpty Sharma Ki Dulhania,Shashank Khaitan,4/1/2020,131
1738,Kaal,Soham Shah,4/1/2020,126
1739,Kabhi Alvida Naa Kehna,Karan Johar,4/1/2020,192
1740,Kabhi Khushi Kabhie Gham,Karan Johar,4/1/2020,209
1741,Kal Ho Naa Ho,Nikkhil Advani,4/1/2020,187
1742,Kapoor & Sons,Shakun Batra,4/1/2020,138
1743,Kuch Kuch Hota Hai,Karan Johar,4/1/2020,185
1744,Magnificent,Vikas Bahl,4/1/2020,143
1745,Mighty Raju Rio Calling,"Rajiv Chilaka, Anirban Majumder, Alka Amarkant Dubey",4/1/2020,97
1746,Muqaddar ka Faisla,Prakash Mehra,4/1/2020,172
1747,SETHUM AAYIRAM PON,Anand Ravichandran,4/1/2020,103
1748,The Little Vampire,"Richard Claus, Karsten Kiilerich",4/1/2020,83
1749,The Runaways,Floria Sigismondi,4/1/2020,107
1750,Ungli,Renzil D'Silva,4/1/2020,114
1751,Wildling,Fritz Böhm,4/1/2020,93
1752,A truthful Mother,Ravishankar Venkateswaran,3/31/2020,85
1753,Greater,David Hunt,3/31/2020,131
1754,Indian Horse,Stephen S. Campanelli,3/31/2020,101
1755,Paharganj,Rakesh Ranjan Kumar,3/31/2020,107
1756,Pretty Little Stalker,Sam Irvin,3/31/2020,84
1757,Through My Father's Eyes: The Ronda Rousey Story,Gary Stretch,3/31/2020,104
1758,Kannum Kannum Kollaiyadithaal,Desingh Periyasamy,3/29/2020,160
1759,Rogue Warfare,Mike Gunther,3/28/2020,103
1760,Dragons: Rescue Riders: Hunt for the Golden Dragon,"TJ Sullivan, Greg Rankin",3/27/2020,46
1761,Maska,Neeraj Udhwani,3/27/2020,112
1762,The Decline,Patrice Laliberté,3/27/2020,83
1763,There's Something in the Water,"Ellen Page, Ian Daniel",3/27/2020,72
1764,True: Wuzzle Wegg Day,"Todd Kauffman, Mark Thornton",3/27/2020,24
1765,Uncorked,Prentice Penny,3/27/2020,104
1766,Willy and the Guardians of the Lake: Tales from the Lakeside Winter Adventure,Zsolt Pálfi,3/27/2020,72
1767,Happy Old Year,Nawapol Thamrongrattanarit,3/26/2020,113
1768,Making Unorthodox,Marlene Melchior,3/26/2020,21
1769,Bethany Hamilton: Unstoppable,Aaron Lieber,3/25/2020,100
1770,Curtiz,Tamas Yvan Topolanszky,3/25/2020,99
1771,The Occupant,"Àlex Pastor, David Pastor",3/25/2020,104
1772,Tom Segura: Ball Hog,Rami Hachache,3/24/2020,70
1773,A Life of Speed: The Juan Manuel Fangio Story,Francisco Macri,3/20/2020,93
1774,El silencio es bienvenido,Gabriela García Rivas,3/20/2020,95
1775,Ultras,Francesco Lettieri,3/20/2020,109
1776,3022,John Suits,3/19/2020,91
1777,Altered Carbon: Resleeved,"Takeru Nakajima, Yoshiyuki Okada",3/19/2020,75
1778,Masameer - The Movie,Malik Nejer,3/19/2020,100
1779,AllI Wish,Susan Walter,3/18/2020,95
1780,Lu Over the Wall,Masaaki Yuasa,3/18/2020,113
1781,XV: Beyond the Tryline,Pierre Deschamps,3/18/2020,91
1782,Bert Kreischer: Hey Big Boy,Jeff Tomsic,3/17/2020,62
1783,Search Party,Scot Armstrong,3/16/2020,93
1784,Bypass Road,Naman Nitin Mukesh,3/15/2020,135
1785,Digs & Discoveries: All Track's Lead to Rome,Joey So,3/15/2020,23
1786,Digs & Discoveries: Mines of Mystery,Joey So,3/15/2020,23
1787,Steam Team to the Rescue,Joey So,3/15/2020,23
1788,Jai Mummy Di,Navjot Gulati,3/14/2020,101
1789,Baby Mamas,Stephanie Zwane,3/13/2020,98
1790,Go Karts,Owen Trevor,3/13/2020,103
1791,Justine,Stephanie Turner,3/13/2020,106
1792,Lost Girls,Liz Garbus,3/13/2020,95
1793,Miracle in Cell No. 7,Mehmet Ada Öztekin,3/13/2020,132
1794,Carmen Sandiego: To Steal or Not to Steal,Jos Humphrey,3/10/2020,82
1795,Marc Maron: End Times Fun,Lynn Shelton,3/10/2020,71
1796,Sitara: Let Girls Dream,Sharmeen Obaid-Chinoy,3/8/2020,16
1797,Alakada Reloaded,Toyin Abraham,3/6/2020,104
1798,All About Love,Adze Ugah,3/6/2020,79
1799,Guilty,Ruchi Narain,3/6/2020,120
1800,I am Jonas,Christophe Charrier,3/6/2020,82
1801,Miles Davis: Birth of the Cool,Stanley Nelson,3/6/2020,115
1802,Spenser Confidential,Peter Berg,3/6/2020,111
1803,Twin Murders: the Silence of the White City,Daniel Calparsoro,3/6/2020,110
1804,93 Days,Steve Gukas,3/5/2020,121
1805,Angu Vaikuntapurathu (Malayalam),Trivikram Srinivas,3/5/2020,162
1806,Tootsies & The Fake,Kittiphak Thonguam,3/5/2020,108
1807,Aurora,Cristi Puiu,3/4/2020,186
1808,Lil Peep: Everybody’s Everything,"Sebastian Jones, Ramez Silyan",3/4/2020,116
1809,The Death of Mr. Lazarescu,Cristi Puiu,3/4/2020,154
1810,Freaks,"Adam B. Stein, Zach Lipovsky",3/3/2020,105
1811,Luccas Neto in: The End of Christmas,Lucas Margutti,3/3/2020,71
1812,Taylor Tomlinson: Quarter-Life Crisis,Marcus Raboy,3/3/2020,61
1813,The Last Bomb of the Second World War,Athiyan Athirai,3/3/2020,133
1814,Uncovered,Zuko Nodada,3/3/2020,98
1815,W.E.,Madonna,3/3/2020,119
1816,Fat Ballerina - David A. Arnold,Milton Horowitz,3/2/2020,61
1817,Bhangra Paa Le,Sneha Taurani,3/1/2020,130
1818,Calico Critters: Everyone's Big Dream Flying in the Sky,Momoko Kamiya,3/1/2020,11
1819,Frank & Lola,Matthew Ross,3/1/2020,87
1820,Hugo,Martin Scorsese,3/1/2020,127
1821,Ordinary World,Lee Kirk,3/1/2020,87
1822,"Pop, Lock 'n Roll",Ziggy Hofmeyr,3/1/2020,88
1823,There Will Be Blood,Paul Thomas Anderson,3/1/2020,158
1824,Velvet Colección: Grand Finale,Gustavo Ron,3/1/2020,82
1825,Voulez-vous rire avec moi ce soir?,Yacine Belhousse,3/1/2020,93
1826,ZZ TOP: THAT LITTLE OL' BAND FROM TEXAS,Sam Dunn,3/1/2020,90
1827,All The Bright Places,Brett Haley,2/28/2020,109
1828,Ala Vaikunthapurramuloo,Trivikram Srinivas,2/27/2020,162
1829,Pokémon: Mewtwo Strikes Back - Evolution,"Kunihiko Yuyama, Motonori Sakakibara",2/27/2020,98
1830,Couple of Days,Tolu Awobiyi,2/26/2020,103
1831,Gbomo Gbomo Express,Walter Taylaur,2/26/2020,97
1832,Taxi Driver,Daniel Oriahi,2/26/2020,94
1833,The Arbitration,Niyi Akinmolayan,2/26/2020,101
1834,The Visit,Oyefunke Fayoyin,2/26/2020,138
1835,When Love Happens,Seyi Babatope,2/26/2020,109
1836,Pete Davidson: Alive From New York,Jason Orley,2/25/2020,50
1837,Full Count,Robert Eagar,2/23/2020,110
1838,Girl on the Third Floor,Travis Stevens,2/22/2020,92
1839,System Crasher,Nora Fingscheidt,2/21/2020,120
1840,The Body,Jeethu Joseph,2/21/2020,101
1841,The Last Thing He Wanted,Dee Rees,2/21/2020,116
1842,Yeh Ballet,Sooni Taraporevala,2/21/2020,117
1843,Pretville,Linda Korsten,2/20/2020,95
1844,Untamed Romania,Tom Barton-Humphreys,2/20/2020,93
1845,By the Sea,Angelina Jolie,2/16/2020,122
1846,Miss Virginia,R.J. Daniel Hanna,2/16/2020,102
1847,MR. RIGHT,Paco Cabezas,2/16/2020,96
1848,Term Life,Peter Billingsley,2/16/2020,93
1849,The Forest,Jason Zada,2/16/2020,93
1850,Monster High: Electrified,Avgousta Zourelidi,2/15/2020,72
1851,A Shaun the Sheep Movie: Farmageddon,"Richard Phelan, Will Becher",2/14/2020,87
1852,Cuddle Weather,Rod Cabatana Marmol,2/14/2020,95
1853,Fanatyk,Michał Tylka,2/14/2020,33
1854,Isi & Ossi,Oliver Kienle,2/14/2020,113
1855,Liefling,Brian Webber,2/14/2020,118
1856,Panipat - The Great Betrayal,Ashutosh Gowariker,2/14/2020,171
1857,The Ghost and the Tout,Charles Uwagbai,2/14/2020,100
1858,Dragon Quest Your Story,"Takashi Yamazaki, Ryuichi Yagi, Makoto Hanafusa",2/13/2020,103
1859,French Toast,"Paul Krüger, Anél Stolp",2/12/2020,86
1860,To All the Boys: P.S. I Still Love You,Michael Fimognari,2/12/2020,102
1861,Good Time,"Benny Safdie, Josh Safdie",2/11/2020,101
1862,ROAD TO ROMA,Andres Clariond,2/11/2020,73
1863,Love for Sale 2,Andibachtiar Yusuf,2/10/2020,96
1864,Fronteras,Andrew Dean,2/9/2020,106
1865,Polaroid,Lars Klevberg,2/9/2020,88
1866,The Coldest Game,Lukasz Kosmicki,2/8/2020,103
1867,Thottappan,Shanavas K. Bavakutty,2/8/2020,139
1868,Azali,Kwabena Gyansah,2/7/2020,89
1869,Horse Girl,Jeff Baena,2/7/2020,104
1870,Jada,Kumaran,2/7/2020,124
1871,The Ballad of Lefty Brown,Jared Moshé,2/7/2020,112
1872,Gardeners of Eden,"Austin Peck, Anneliese Vandenberg",2/6/2020,70
1873,Uppity: The Willy T. Ribbs Story,"Nate Adams, Adam Carolla",2/5/2020,106
1874,Dragonheart: Vengeance,Ivan Silvestrini,2/4/2020,97
1875,"Faith, Hope & Love",Robert Krantz,2/4/2020,106
1876,Tom Papa: You're Doing Great!,Gregory Jacobs,2/4/2020,60
1877,Thambi,Jeethu Joseph,2/3/2020,148
1878,The Silent War,Alfonso Cortés-Cavanillas,2/3/2020,122
1879,Chronically Metropolitan,Xavier Manrique,2/1/2020,86
1880,Hum Aapke Hain Koun,Sooraj R. Barjatya,2/1/2020,193
1881,Justice,Richard Gabai,2/1/2020,92
1882,Love Jacked,Alfons Adetuyi,2/1/2020,94
1883,Misfit 2,Erwin van den Eshof,2/1/2020,82
1884,The Car: Road to Revenge,G.J. Echternkamp,2/1/2020,89
1885,Together For Eternity,Sooraj R. Barjatya,2/1/2020,176
1886,37 Seconds,Hikari,1/31/2020,116
1887,Gang of the Caribbean,Jean-Claude Flamand-Barny,1/31/2020,86
1888,Hakkunde,Oluseyi Asurf,1/31/2020,93
1889,Miss Americana,Lana Wilson,1/31/2020,85
1890,Kevin Hart: I'm a Grown Little Man,Shannon Hartman,1/30/2020,62
1891,Close Enemies,David Oelhoffen,1/29/2020,112
1892,Shimla Mirchi,Ramesh Sippy,1/27/2020,121
1893,Sillu Karuppatti,Halitha Shameem,1/26/2020,133
1894,Vir Das: For India,"Vir Das, Ajay Bhuyan",1/26/2020,76
1895,Menashe,"Josh Z. Weinstein, Joshua Z. Weinstein",1/25/2020,82
1896,A Sun,Chung Mong-hong,1/24/2020,156
1897,Die Ontwaking,Johnny Breedt,1/24/2020,90
1898,Airplane Mode,César Rodrigues,1/23/2020,97
1899,Alex Fernández: The Best Comedian in the World,Alex Díaz,1/23/2020,51
1900,Whisky,"Pablo Stoll, Juan Pablo Rebella",1/22/2020,98
1901,Fortune Feimster: Sweet & Salty,Krysia Plonka,1/21/2020,61
1902,KD (A) Karuppudurai,Madhumita,1/21/2020,116
1903,Motichoor Chaknachoor,Debamitra Biswal,1/20/2020,132
1904,WHAT DID JACK DO?,David Lynch,1/20/2020,17
1905,The Bling Ring,Sofia Coppola,1/18/2020,91
1906,A Fall from Grace,Tyler Perry,1/17/2020,121
1907,Deadcon,Caryn Waechter,1/16/2020,78
1908,Hop,Tim Hill,1/16/2020,95
1909,Jezebel,Numa Perrier,1/16/2020,86
1910,Legend,Brian Helgeland,1/16/2020,132
1911,NiNoKuni,Yoshiyuki Momose,1/16/2020,107
1912,Steve Jobs,Danny Boyle,1/16/2020,122
1913,Bulbul Can Sing,Rima Das,1/15/2020,95
1914,Eye For An Eye,Paco Plaza,1/15/2020,108
1915,MindGamers,Andrew Goth,1/15/2020,99
1916,The Brave,William Kaufman,1/15/2020,103
1917,Leslie Jones: Time Machine,"David Benioff, D.B. Weiss",1/14/2020,66
1918,Women of Mafia 2,Patryk Vega,1/14/2020,132
1919,Betty White: First Lady of Television,Steve Boettcher,1/12/2020,56
1920,Made in China,Mikhil Musale,1/12/2020,128
1921,Monsters: Dark Continent,Tom Green,1/10/2020,119
1922,Bulletproof 2,Don Michael Paul,1/9/2020,97
1923,A Ghost Story,David Lowery,1/7/2020,92
1924,"Live Twice, Love Once",Maria Ripoll,1/7/2020,102
1925,All the Freckles in the World,Yibrán Asuad,1/3/2020,90
1926,Half Girlfriend,Mohit Suri,1/2/2020,129
1927,Aruna & Her Palate,Edwin,1/1/2020,106
1928,Breaking the Bank,Vadim Jean,1/1/2020,105
1929,Garfield Gets Real,"Mark A.Z. Dippé, Kyung Ho Lee",1/1/2020,78
1930,Garfield's Fun Fest,"Mark A.Z. Dippé, Eondeok Han",1/1/2020,79
1931,Garfield's Pet Force,Mark A.Z. Dippé,1/1/2020,78
1932,Ghost Stories,"Anurag Kashyap, Dibakar Banerjee, Karan Johar, Zoya Akhtar",1/1/2020,145
1933,Jeff Dunham: Unhinged in Hollywood,Michael Simon,1/1/2020,71
1934,Jimmy Neutron: Boy Genius,John A. Davis,1/1/2020,83
1935,Luccas Neto in: Children's Day,Lucas Margutti,1/1/2020,81
1936,Pan's Labyrinth,Guillermo del Toro,1/1/2020,119
1937,Pokémon the Movie: Power of Us,Tetsuo Yajima,1/1/2020,98
1938,Posesif,Edwin,1/1/2020,102
1939,Riot,John Lyde,1/1/2020,88
1940,Road Trip: Beer Pong,Steve Rash,1/1/2020,97
1941,Aaviri,Ravi Babu,12/31/2019,110
1942,Albert Pinto Ko Gussa Kyun Aata Hai?,Soumitra Ranade,12/31/2019,85
1943,Benchwarmers 2: Breaking Balls,Jon Rosenbaum,12/31/2019,90
1944,How High 2,Bruce Leddy,12/31/2019,89
1945,Hot Gimmick: Girl Meets Boy,Yuki Yamato,12/28/2019,120
1946,Blitz Patrollie,Andrew Wessels,12/27/2019,102
1947,"El Pepe, a Supreme Life",Emir Kusturica,12/27/2019,73
1948,The Vendor,Odunlade Adekola,12/27/2019,103
1949,The App,Elisa Fuksas,12/26/2019,79
1950,Doom: Annihilation,Tony Giglio,12/25/2019,97
1951,Fireworks,"Akiyuki Shinbo, Nobuyuki Takeuchi",12/25/2019,91
1952,Grand-Daddy Day Care,Ron Oliver,12/25/2019,96
1953,Jarhead: Law of Return,Don Michael Paul,12/25/2019,103
1954,MFKZ,"Shojiro Nishimi, Guillaume Renard",12/25/2019,95
1955,Sweetheart,J.D. Dillard,12/25/2019,83
1956,Como caído del cielo,Pepe Bojórquez,12/24/2019,117
1957,John Mulaney & The Sack Lunch Bunch,Rhys Thomas,12/24/2019,70
1958,Jacob's Ladder,David M. Rosenthal,12/22/2019,90
1959,Back of the Net,Louise Alston,12/21/2019,86
1960,Lost in London,Sunkanmi Adebayo,12/21/2019,86
1961,Being Mrs Elliot,Omoni Oboli,12/20/2019,113
1962,Falz Experience,Falz,12/20/2019,82
1963,Iyore,Frank Rajah Arase,12/20/2019,141
1964,The First Lady,Omoni Oboli,12/20/2019,107
1965,The Two Popes,Fernando Meirelles,12/20/2019,126
1966,After the Raid,Rodrigo Reyes,12/19/2019,25
1967,Ronny Chieng: Asian Comedian Destroys America!,Sebastian DiNatale,12/17/2019,63
1968,"Sincerely Yours, Dhaka","Nuhash Humayun, Syed Ahmed Shawki, Rahat Rahman, Robiul Alam Robi, Golam Kibria Farooki, Mir Mukarram Hossain, Tanvir Ahsan, Mahmudul Islam, Abdullah Al Noor, Krishnendu Chattopadhyay, Syed Saleh Ahmed Sobhan",12/16/2019,136
1969,The Danish Girl,Tom Hooper,12/16/2019,120
1970,Bangistan,Karan Anshuman,12/15/2019,134
1971,Dil Chahta Hai,Farhan Akhtar,12/15/2019,185
1972,Dil Dhadakne Do,Zoya Akhtar,12/15/2019,174
1973,Don,Farhan Akhtar,12/15/2019,169
1974,Don 2,Farhan Akhtar,12/15/2019,148
1975,Fukrey,Mrighdeep Singh Lamba,12/15/2019,135
1976,Game,Abhinay Deo,12/15/2019,135
1977,Holy Expectations,Fernando Ayllón,12/15/2019,89
1978,Honeymoon Travels Pvt. Ltd.,Reema Kagti,12/15/2019,119
1979,Isoken,Jadesola Osiberu,12/15/2019,98
1980,Karthik Calling Karthik,Vijay Lalwani,12/15/2019,135
1981,Lakshya,Farhan Akhtar,12/15/2019,185
1982,Luck by Chance,Zoya Akhtar,12/15/2019,156
1983,Potato Potahto,Shirley Frimpong-Manso,12/15/2019,104
1984,Rock On!!,Abhishek Kapoor,12/15/2019,139
1985,Talaash,Reema Kagti,12/15/2019,140
1986,Zindagi Na Milegi Dobara,Zoya Akhtar,12/15/2019,154
1987,6 Underground,Michael Bay,12/13/2019,129
1988,A Trip to Jamaica,Robert O. Peters,12/13/2019,99
1989,My Wife and I,Bunmi Ajakaiye,12/13/2019,100
1990,Okafor's Law,Omoni Oboli,12/13/2019,110
1991,Seven and a half dates,Biodun Stephen,12/13/2019,107
1992,The 9th Precinct,Ding-Lin Wang,12/13/2019,95
1993,Zero Hour,Robert O. Peters,12/13/2019,89
1994,Jack Whitehall: Christmas with My Father,Richard van't Riet,12/12/2019,65
1995,The Sky Is Pink,Shonali Bose,12/11/2019,143
1996,Good and Prosperous,Sameh Abdulaziz,12/10/2019,101
1997,Michelle Wolf: Joke Show,Lance Bangs,12/10/2019,60
1998,A Family Reunion Christmas,Robbie Countryman,12/9/2019,29
1999,It Comes at Night,Trey Edward Shults,12/9/2019,92
2000,Saaho,Sujeeth,12/8/2019,172
2001,Nothing to Lose 2,Alexandre Avancini,12/7/2019,97
2002,Banana Island Ghost,BB Sasore,12/6/2019,108
2003,Celebrity Marriage,Pascal Amanfo,12/6/2019,107
2004,Marriage Story,Noah Baumbach,12/6/2019,137
2005,No Game No Life: Zero,Atsuko Ishizuka,12/6/2019,106
2006,Slow Country,Eric Aghimien,12/6/2019,115
2007,Wives on Strike,Omoni Oboli,12/6/2019,92
2008,Wives on Strike: The Revolution,Omoni Oboli,12/6/2019,93
2009,A Christmas Prince: The Royal Baby,John Schultz,12/5/2019,85
2010,Tiffany Haddish: Black Mitzvah,Linda Mendoza,12/3/2019,56
2011,A Cinderella Story: Christmas Wish,Michelle Johnston,12/1/2019,86
2012,Baby Dolls,Vijay Kumar Arora,12/1/2019,127
2013,Cut Bank,Matt Shakman,12/1/2019,93
2014,Dead Kids,Mikhail Red,12/1/2019,94
2015,High End Yaariyan,Pankaj Batra,12/1/2019,120
2016,Iron Fists and Kung-Fu Kicks,Serge Ou,12/1/2019,108
2017,Jindua,Navaniat Singh,12/1/2019,135
2018,Mahi NRI,Gaurav Bavdankar,12/1/2019,134
2019,Qismat,Jagdeep Sidhu,12/1/2019,137
2020,Tee Shot: Ariya Jutanugarn,Tanawat Aiemjinda,12/1/2019,103
2021,Thug Life,Mukesh Vohra,12/1/2019,133
2022,Wandering Stars,"Syrine Boulanouar, Nekfeu",12/1/2019,95
2023,Why Me?,Tudor Giurgiu,12/1/2019,126
2024,Guatemala: Heart of the Mayan World,"Luis Ara, Ignacio Jaunsolo",11/30/2019,67
2025,The Zoya Factor,Abhishek Sharma,11/30/2019,135
2026,Atlantics,Mati Diop,11/29/2019,106
2027,Crazy people,Moses Inwang,11/29/2019,107
2028,I Lost My Body,Jérémy Clapin,11/29/2019,81
2029,Kalushi: The Story of Solomon Mahlangu,Mandla Dube,11/29/2019,107
2030,Lagos Real Fake Life,Mike Ezuruonye,11/29/2019,118
2031,Payday,Cheta Chukwu,11/29/2019,110
2032,The Accidental Spy,Roger Russell,11/29/2019,104
2033,The Island,Toka McBaror,11/29/2019,93
2034,Holiday Rush,Leslie Small,11/28/2019,94
2035,Defiance,Edward Zwick,11/27/2019,137
2036,Evvarikee Cheppoddu,Basava Shankar Eeday,11/27/2019,134
2037,Little Singham: Mahabali,Prakash Satam,11/27/2019,69
2038,The Body Remembers When the World Broke Open,"Elle-Máijá Tailfeathers, Kathleen Hepburn",11/27/2019,106
2039,The Irishman,Martin Scorsese,11/27/2019,209
2040,Mike Birbiglia: The New One,Seth Barrish,11/26/2019,86
2041,Super Monsters Save Christmas,Steve Ball,11/26/2019,24
2042,Pranaam,Sanjiv Jaiswal,11/25/2019,117
2043,What the F* Is Going On?,"Marta Jaenes, Rosa Márquez",11/25/2019,87
2044,Shot Caller,Ric Roman Waugh,11/24/2019,121
2045,Brother,Julien Abraham,11/22/2019,97
2046,Girls und Panzer der Film,Tsutomu Mizushima,11/22/2019,121
2047,Shelby American,"Nate Adams, Adam Carolla",11/22/2019,119
2048,The Knight Before Christmas,Monika Mitchell,11/21/2019,93
2049,"Bikram: Yogi, Guru, Predator",Eva Orner,11/20/2019,86
2050,Dorasaani,KVR Mahendra,11/20/2019,134
2051,"Lorena, Light-Footed Woman",Juan Carlos Rulfo,11/20/2019,28
2052,Mallesham,Raj R,11/20/2019,131
2053,Iliza Shlesinger: Unveiled,Steve Paley,11/19/2019,78
2054,Iron Sky: The Coming Race,Timo Vuorensola,11/16/2019,93
2055,Jeff Dunham: All Over the Map,Robb Dipple,11/16/2019,84
2056,Suffragette,Sarah Gavron,11/16/2019,107
2057,The Green Inferno,Eli Roth,11/16/2019,101
2058,Earthquake Bird,Wash Westmoreland,11/15/2019,107
2059,El sendero de la anaconda,Alessandro Angulo,11/15/2019,74
2060,GO! The Unforgettable Party,Mauro Scandolari,11/15/2019,60
2061,Guna 369,Arjun Jandyala,11/15/2019,143
2062,House Arrest,"Shashanka Ghosh, Samit Basu",11/15/2019,105
2063,K-on! the movie,Naoko Yamada,11/15/2019,110
2064,Klaus,Sergio Pablos,11/15/2019,98
2065,SunGanges,Valli Bindana,11/15/2019,74
2066,The Garden of Words,Makoto Shinkai,11/15/2019,46
2067,Fadily Camara : La plus drôle de tes copines,Gautier & Leduc,11/14/2019,54
2068,Jeff Garlin: Our Man In Chicago,Christopher Storer,11/12/2019,59
2069,A Single Man,Tom Ford,11/11/2019,100
2070,To Be of Service,Josh Aronson,11/11/2019,88
2071,Let It Snow,Luke Snellin,11/8/2019,93
2072,Paradise Beach,Xavier Durringer,11/8/2019,94
2073,U Turn,Pawan Kumar,11/7/2019,121
2074,Burning Cane,Phillip Youmans,11/6/2019,78
2075,Shadow,Zhang Yimou,11/6/2019,116
2076,Luccas Neto in: Summer Camp,Lucas Margutti,11/5/2019,87
2077,Seth Meyers: Lobby Baby,Neal Brennan,11/5/2019,61
2078,The Lovers,Azazel Jacobs,11/5/2019,98
2079,Tune in for Love,Jung Ji-woo,11/5/2019,123
2080,Undercover Brother 2,Leslie Small,11/5/2019,85
2081,Minimalism: A Documentary About the Important Things,Matt D'Avella,11/4/2019,78
2082,Oththa Seruppu Size 7,Parthiban,11/4/2019,103
2083,A Fairly Odd Summer,Savage Steve Holland,11/2/2019,68
2084,Big Time Movie,Savage Steve Holland,11/2/2019,68
2085,Escape from Mr. Lemoncello’s Library,Scott McAboy,11/2/2019,69
2086,Hey Arnold! The Jungle Movie,"Raymie Muzquiz, Stu Livingston",11/2/2019,81
2087,Jinxed,Stephen Herek,11/2/2019,69
2088,LEGENDS OF THE HIDDEN TEMPLE,Joe Menendez,11/2/2019,68
2089,"Liar, Liar, Vampire",Vince Marcello,11/2/2019,68
2090,The Boy Who Cried Werewolf,Eric Bross,11/2/2019,86
2091,The Massively Mixed-Up Middle School Mystery,Will Eisenberg,11/2/2019,40
2092,A Remarkable Tale,Marina Seresesky,11/1/2019,94
2093,American Son,Kenny Leon,11/1/2019,90
2094,Christmas in the Heartland,Harvey Lowry,11/1/2019,112
2095,Christmas Survival,James Dearden,11/1/2019,101
2096,Drive,Tarun Mansukhani,11/1/2019,119
2097,Fire in Paradise,"Drea Cooper, Zackary Canepari",11/1/2019,40
2098,Holiday in the Wild,Ernie Barbarash,11/1/2019,86
2099,Holly Star,Michael A. Nickles,11/1/2019,92
2100,Santa Girl,Blayne Weaver,11/1/2019,91
2101,The House of Flowers Presents: The Funeral,Manolo Caro,11/1/2019,36
2102,The King,David Michôd,11/1/2019,141
2103,The Man Without Gravity,Marco Bonfanti,11/1/2019,107
2104,The Old Thieves: The Legend of Artegios,Everardo González,11/1/2019,97
2105,Zoé: Panoramas,"Rodrigo Guardiola, Gabriel Cruz Rivas",11/1/2019,89
2106,Grego Rossello: Disculpe las molestias,Juani Libonatti,10/31/2019,65
2107,Mehandi Circus,Saravana Rajendran,10/30/2019,126
2108,Arsenio Hall: Smart & Classy,Brian Volk-Weiss,10/29/2019,63
2109,A 3 Minute Hug,Everardo González,10/28/2019,28
2110,Little Miss Sumo,Matt Kay,10/28/2019,20
2111,Consequences,Ozan Açıktan,10/25/2019,106
2112,Dolemite Is My Name,Craig Brewer,10/25/2019,118
2113,It Takes a Lunatic,Billy Lyons,10/25/2019,127
2114,My Next Guest with David Letterman and Shah Rukh Khan,Michael Steed,10/25/2019,61
2115,Rattlesnake,Zak Hilditch,10/25/2019,86
2116,The Awakening of Motti Wolkenbruch,Michael Steiner,10/25/2019,94
2117,Echo in the Canyon,Andrew Slater,10/24/2019,82
2118,Revenge of the Pontianak,"Glen Goei, Gavin Yap",10/24/2019,92
